time (s),v("/Freq" ?result "tran") (FF),v("/VcoOut" ?result "tran") (V),v("/VcoVin" ?result "tran") (V)
488.3E-3,1.475E3,-309.1E-3,-23.45E-3
488.3E-3,1.475E3,-454.1E-3,-23.42E-3
488.3E-3,1.475E3,-587.9E-3,-23.38E-3
488.3E-3,1.475E3,-707.2E-3,-23.35E-3
488.3E-3,1.475E3,-809.1E-3,-23.31E-3
488.4E-3,1.475E3,-891.1E-3,-23.28E-3
488.4E-3,1.475E3,-951.1E-3,-23.25E-3
488.4E-3,1.475E3,-987.7E-3,-23.21E-3
488.4E-3,1.475E3,-1.000,-23.18E-3
488.4E-3,1.475E3,-987.7E-3,-23.15E-3
488.4E-3,1.475E3,-951.0E-3,-23.11E-3
488.5E-3,1.475E3,-891.0E-3,-23.08E-3
488.5E-3,1.475E3,-809.0E-3,-23.04E-3
488.5E-3,1.475E3,-707.0E-3,-23.01E-3
488.5E-3,1.475E3,-587.7E-3,-22.98E-3
488.5E-3,1.475E3,-453.9E-3,-22.94E-3
488.5E-3,1.475E3,-308.9E-3,-22.91E-3
488.6E-3,1.475E3,-156.3E-3,-22.87E-3
488.6E-3,1.476E3,49.70E-6,-22.84E-3
488.6E-3,1.476E3,156.5E-3,-22.81E-3
488.6E-3,1.476E3,309.1E-3,-22.77E-3
488.6E-3,1.476E3,454.0E-3,-22.74E-3
488.6E-3,1.476E3,587.8E-3,-22.71E-3
488.7E-3,1.476E3,707.1E-3,-22.67E-3
488.7E-3,1.476E3,809.1E-3,-22.64E-3
488.7E-3,1.476E3,891.0E-3,-22.60E-3
488.7E-3,1.476E3,951.1E-3,-22.57E-3
488.7E-3,1.476E3,987.7E-3,-22.54E-3
488.7E-3,1.476E3,1.000,-22.50E-3
488.8E-3,1.476E3,987.7E-3,-22.47E-3
488.8E-3,1.476E3,951.0E-3,-22.43E-3
488.8E-3,1.476E3,891.0E-3,-22.40E-3
488.8E-3,1.476E3,809.0E-3,-22.37E-3
488.8E-3,1.476E3,707.1E-3,-22.33E-3
488.9E-3,1.476E3,587.7E-3,-22.30E-3
488.9E-3,1.476E3,453.9E-3,-22.27E-3
488.9E-3,1.476E3,308.9E-3,-22.23E-3
488.9E-3,1.476E3,156.4E-3,-22.20E-3
488.9E-3,1.476E3,-85.68E-6,-22.16E-3
488.9E-3,1.476E3,-156.5E-3,-22.13E-3
489.0E-3,1.476E3,-309.1E-3,-22.10E-3
489.0E-3,1.476E3,-454.1E-3,-22.06E-3
489.0E-3,1.476E3,-587.9E-3,-22.03E-3
489.0E-3,1.476E3,-707.2E-3,-21.99E-3
489.0E-3,1.476E3,-809.1E-3,-21.96E-3
489.0E-3,1.476E3,-891.1E-3,-21.93E-3
489.1E-3,1.476E3,-951.1E-3,-21.89E-3
489.1E-3,1.476E3,-987.7E-3,-21.86E-3
489.1E-3,1.476E3,-1.000,-21.83E-3
489.1E-3,1.476E3,-987.7E-3,-21.79E-3
489.1E-3,1.476E3,-951.0E-3,-21.76E-3
489.1E-3,1.476E3,-891.0E-3,-21.72E-3
489.2E-3,1.476E3,-809.0E-3,-21.69E-3
489.2E-3,1.476E3,-707.0E-3,-21.66E-3
489.2E-3,1.476E3,-587.7E-3,-21.62E-3
489.2E-3,1.476E3,-453.9E-3,-21.59E-3
489.2E-3,1.476E3,-308.9E-3,-21.55E-3
489.2E-3,1.476E3,-156.3E-3,-21.52E-3
489.3E-3,1.478E3,49.70E-6,-21.49E-3
489.3E-3,1.478E3,156.5E-3,-21.45E-3
489.3E-3,1.478E3,309.1E-3,-21.42E-3
489.3E-3,1.478E3,454.0E-3,-21.39E-3
489.3E-3,1.478E3,587.8E-3,-21.35E-3
489.3E-3,1.478E3,707.1E-3,-21.32E-3
489.4E-3,1.478E3,809.1E-3,-21.28E-3
489.4E-3,1.478E3,891.0E-3,-21.25E-3
489.4E-3,1.478E3,951.1E-3,-21.22E-3
489.4E-3,1.478E3,987.7E-3,-21.18E-3
489.4E-3,1.478E3,1.000,-21.15E-3
489.4E-3,1.478E3,987.7E-3,-21.12E-3
489.5E-3,1.478E3,951.0E-3,-21.08E-3
489.5E-3,1.478E3,891.0E-3,-21.05E-3
489.5E-3,1.478E3,809.0E-3,-21.01E-3
489.5E-3,1.478E3,707.1E-3,-20.98E-3
489.5E-3,1.478E3,587.7E-3,-20.95E-3
489.5E-3,1.478E3,453.9E-3,-20.91E-3
489.6E-3,1.478E3,308.9E-3,-20.88E-3
489.6E-3,1.478E3,156.4E-3,-20.84E-3
489.6E-3,1.478E3,-85.62E-6,-20.81E-3
489.6E-3,1.478E3,-156.5E-3,-20.78E-3
489.6E-3,1.478E3,-309.1E-3,-20.74E-3
489.6E-3,1.478E3,-454.1E-3,-20.71E-3
489.7E-3,1.478E3,-587.9E-3,-20.68E-3
489.7E-3,1.478E3,-707.2E-3,-20.64E-3
489.7E-3,1.478E3,-809.1E-3,-20.61E-3
489.7E-3,1.478E3,-891.1E-3,-20.57E-3
489.7E-3,1.478E3,-951.1E-3,-20.54E-3
489.7E-3,1.478E3,-987.7E-3,-20.51E-3
489.8E-3,1.478E3,-1.000,-20.47E-3
489.8E-3,1.478E3,-987.7E-3,-20.44E-3
489.8E-3,1.478E3,-951.0E-3,-20.41E-3
489.8E-3,1.478E3,-891.0E-3,-20.37E-3
489.8E-3,1.478E3,-809.0E-3,-20.34E-3
489.8E-3,1.478E3,-707.0E-3,-20.30E-3
489.9E-3,1.478E3,-587.7E-3,-20.27E-3
489.9E-3,1.478E3,-453.9E-3,-20.24E-3
489.9E-3,1.478E3,-308.9E-3,-20.20E-3
489.9E-3,1.478E3,-156.3E-3,-20.17E-3
489.9E-3,1.479E3,49.70E-6,-20.14E-3
489.9E-3,1.479E3,156.5E-3,-20.10E-3
490.0E-3,1.479E3,309.1E-3,-20.07E-3
490.0E-3,1.479E3,454.0E-3,-20.03E-3
490.0E-3,1.479E3,587.8E-3,-20.00E-3
490.0E-3,1.479E3,707.1E-3,-19.97E-3
490.0E-3,1.479E3,809.1E-3,-19.93E-3
490.1E-3,1.479E3,891.0E-3,-19.90E-3
490.1E-3,1.479E3,951.1E-3,-19.86E-3
490.1E-3,1.479E3,987.7E-3,-19.83E-3
490.1E-3,1.479E3,1.000,-19.80E-3
490.1E-3,1.479E3,987.7E-3,-19.76E-3
490.1E-3,1.479E3,951.0E-3,-19.73E-3
490.2E-3,1.479E3,891.0E-3,-19.70E-3
490.2E-3,1.479E3,809.0E-3,-19.66E-3
490.2E-3,1.479E3,707.1E-3,-19.63E-3
490.2E-3,1.479E3,587.7E-3,-19.59E-3
490.2E-3,1.479E3,453.9E-3,-19.56E-3
490.2E-3,1.479E3,308.9E-3,-19.53E-3
490.3E-3,1.479E3,156.4E-3,-19.49E-3
490.3E-3,1.479E3,-85.55E-6,-19.46E-3
490.3E-3,1.479E3,-156.5E-3,-19.43E-3
490.3E-3,1.479E3,-309.1E-3,-19.39E-3
490.3E-3,1.479E3,-454.1E-3,-19.36E-3
490.3E-3,1.479E3,-587.9E-3,-19.32E-3
490.4E-3,1.479E3,-707.2E-3,-19.29E-3
490.4E-3,1.479E3,-809.1E-3,-19.26E-3
490.4E-3,1.479E3,-891.1E-3,-19.22E-3
490.4E-3,1.479E3,-951.1E-3,-19.19E-3
490.4E-3,1.479E3,-987.7E-3,-19.16E-3
490.4E-3,1.479E3,-1.000,-19.12E-3
490.5E-3,1.479E3,-987.7E-3,-19.09E-3
490.5E-3,1.479E3,-951.0E-3,-19.05E-3
490.5E-3,1.479E3,-891.0E-3,-19.02E-3
490.5E-3,1.479E3,-809.0E-3,-18.99E-3
490.5E-3,1.479E3,-707.0E-3,-18.95E-3
490.5E-3,1.479E3,-587.7E-3,-18.92E-3
490.6E-3,1.479E3,-453.9E-3,-18.89E-3
490.6E-3,1.479E3,-308.9E-3,-18.85E-3
490.6E-3,1.479E3,-156.3E-3,-18.82E-3
490.6E-3,1.481E3,49.71E-6,-18.78E-3
490.6E-3,1.481E3,156.5E-3,-18.75E-3
490.6E-3,1.481E3,309.1E-3,-18.72E-3
490.7E-3,1.481E3,454.0E-3,-18.68E-3
490.7E-3,1.481E3,587.8E-3,-18.65E-3
490.7E-3,1.481E3,707.1E-3,-18.62E-3
490.7E-3,1.481E3,809.1E-3,-18.58E-3
490.7E-3,1.481E3,891.0E-3,-18.55E-3
490.7E-3,1.481E3,951.1E-3,-18.51E-3
490.8E-3,1.481E3,987.7E-3,-18.48E-3
490.8E-3,1.481E3,1.000,-18.45E-3
490.8E-3,1.481E3,987.7E-3,-18.41E-3
490.8E-3,1.481E3,951.0E-3,-18.38E-3
490.8E-3,1.481E3,891.0E-3,-18.35E-3
490.8E-3,1.481E3,809.0E-3,-18.31E-3
490.9E-3,1.481E3,707.1E-3,-18.28E-3
490.9E-3,1.481E3,587.7E-3,-18.24E-3
490.9E-3,1.481E3,453.9E-3,-18.21E-3
490.9E-3,1.481E3,308.9E-3,-18.18E-3
490.9E-3,1.481E3,156.4E-3,-18.14E-3
490.9E-3,1.481E3,-85.49E-6,-18.11E-3
491.0E-3,1.481E3,-156.5E-3,-18.08E-3
491.0E-3,1.481E3,-309.1E-3,-18.04E-3
491.0E-3,1.481E3,-454.1E-3,-18.01E-3
491.0E-3,1.481E3,-587.9E-3,-17.97E-3
491.0E-3,1.481E3,-707.2E-3,-17.94E-3
491.0E-3,1.481E3,-809.1E-3,-17.91E-3
491.1E-3,1.481E3,-891.1E-3,-17.87E-3
491.1E-3,1.481E3,-951.1E-3,-17.84E-3
491.1E-3,1.481E3,-987.7E-3,-17.81E-3
491.1E-3,1.481E3,-1.000,-17.77E-3
491.1E-3,1.481E3,-987.7E-3,-17.74E-3
491.1E-3,1.481E3,-951.0E-3,-17.70E-3
491.2E-3,1.481E3,-891.0E-3,-17.67E-3
491.2E-3,1.481E3,-809.0E-3,-17.64E-3
491.2E-3,1.481E3,-707.0E-3,-17.60E-3
491.2E-3,1.481E3,-587.7E-3,-17.57E-3
491.2E-3,1.481E3,-453.9E-3,-17.54E-3
491.2E-3,1.481E3,-308.9E-3,-17.50E-3
491.3E-3,1.481E3,-156.3E-3,-17.47E-3
491.3E-3,1.482E3,49.71E-6,-17.43E-3
491.3E-3,1.482E3,156.5E-3,-17.40E-3
491.3E-3,1.482E3,309.1E-3,-17.37E-3
491.3E-3,1.482E3,454.0E-3,-17.33E-3
491.4E-3,1.482E3,587.8E-3,-17.30E-3
491.4E-3,1.482E3,707.1E-3,-17.27E-3
491.4E-3,1.482E3,809.1E-3,-17.23E-3
491.4E-3,1.482E3,891.0E-3,-17.20E-3
491.4E-3,1.482E3,951.1E-3,-17.16E-3
491.4E-3,1.482E3,987.7E-3,-17.13E-3
491.5E-3,1.482E3,1.000,-17.10E-3
491.5E-3,1.482E3,987.7E-3,-17.06E-3
491.5E-3,1.482E3,951.0E-3,-17.03E-3
491.5E-3,1.482E3,891.0E-3,-17.00E-3
491.5E-3,1.482E3,809.0E-3,-16.96E-3
491.5E-3,1.482E3,707.1E-3,-16.93E-3
491.6E-3,1.482E3,587.7E-3,-16.90E-3
491.6E-3,1.482E3,453.9E-3,-16.86E-3
491.6E-3,1.482E3,308.9E-3,-16.83E-3
491.6E-3,1.482E3,156.4E-3,-16.79E-3
491.6E-3,1.482E3,-85.44E-6,-16.76E-3
491.6E-3,1.482E3,-156.5E-3,-16.73E-3
491.7E-3,1.482E3,-309.1E-3,-16.69E-3
491.7E-3,1.482E3,-454.1E-3,-16.66E-3
491.7E-3,1.482E3,-587.9E-3,-16.63E-3
491.7E-3,1.482E3,-707.2E-3,-16.59E-3
491.7E-3,1.482E3,-809.1E-3,-16.56E-3
491.7E-3,1.482E3,-891.1E-3,-16.52E-3
491.8E-3,1.482E3,-951.1E-3,-16.49E-3
491.8E-3,1.482E3,-987.7E-3,-16.46E-3
491.8E-3,1.482E3,-1.000,-16.42E-3
491.8E-3,1.482E3,-987.7E-3,-16.39E-3
491.8E-3,1.482E3,-951.0E-3,-16.36E-3
491.8E-3,1.482E3,-891.0E-3,-16.32E-3
491.9E-3,1.482E3,-809.0E-3,-16.29E-3
491.9E-3,1.482E3,-707.0E-3,-16.25E-3
491.9E-3,1.482E3,-587.7E-3,-16.22E-3
491.9E-3,1.482E3,-453.9E-3,-16.19E-3
491.9E-3,1.482E3,-308.9E-3,-16.15E-3
491.9E-3,1.482E3,-156.3E-3,-16.12E-3
492.0E-3,1.483E3,49.71E-6,-16.09E-3
492.0E-3,1.483E3,156.5E-3,-16.05E-3
492.0E-3,1.483E3,309.1E-3,-16.02E-3
492.0E-3,1.483E3,454.0E-3,-15.99E-3
492.0E-3,1.483E3,587.8E-3,-15.95E-3
492.0E-3,1.483E3,707.1E-3,-15.92E-3
492.1E-3,1.483E3,809.1E-3,-15.88E-3
492.1E-3,1.483E3,891.0E-3,-15.85E-3
492.1E-3,1.483E3,951.1E-3,-15.82E-3
492.1E-3,1.483E3,987.7E-3,-15.78E-3
492.1E-3,1.483E3,1.000,-15.75E-3
492.1E-3,1.483E3,987.7E-3,-15.72E-3
492.2E-3,1.483E3,951.0E-3,-15.68E-3
492.2E-3,1.483E3,891.0E-3,-15.65E-3
492.2E-3,1.483E3,809.0E-3,-15.61E-3
492.2E-3,1.483E3,707.1E-3,-15.58E-3
492.2E-3,1.483E3,587.7E-3,-15.55E-3
492.2E-3,1.483E3,453.9E-3,-15.51E-3
492.3E-3,1.483E3,308.9E-3,-15.48E-3
492.3E-3,1.483E3,156.4E-3,-15.45E-3
492.3E-3,1.483E3,-85.37E-6,-15.41E-3
492.3E-3,1.483E3,-156.5E-3,-15.38E-3
492.3E-3,1.483E3,-309.1E-3,-15.35E-3
492.3E-3,1.483E3,-454.1E-3,-15.31E-3
492.4E-3,1.483E3,-587.9E-3,-15.28E-3
492.4E-3,1.483E3,-707.2E-3,-15.24E-3
492.4E-3,1.483E3,-809.1E-3,-15.21E-3
492.4E-3,1.483E3,-891.1E-3,-15.18E-3
492.4E-3,1.483E3,-951.1E-3,-15.14E-3
492.4E-3,1.483E3,-987.7E-3,-15.11E-3
492.5E-3,1.483E3,-1.000,-15.08E-3
492.5E-3,1.483E3,-987.7E-3,-15.04E-3
492.5E-3,1.483E3,-951.0E-3,-15.01E-3
492.5E-3,1.483E3,-891.0E-3,-14.97E-3
492.5E-3,1.483E3,-809.0E-3,-14.94E-3
492.5E-3,1.483E3,-707.0E-3,-14.91E-3
492.6E-3,1.483E3,-587.7E-3,-14.87E-3
492.6E-3,1.483E3,-453.9E-3,-14.84E-3
492.6E-3,1.483E3,-308.9E-3,-14.81E-3
492.6E-3,1.483E3,-156.3E-3,-14.77E-3
492.6E-3,1.485E3,49.71E-6,-14.74E-3
492.6E-3,1.485E3,156.5E-3,-14.71E-3
492.7E-3,1.485E3,309.1E-3,-14.67E-3
492.7E-3,1.485E3,454.0E-3,-14.64E-3
492.7E-3,1.485E3,587.8E-3,-14.60E-3
492.7E-3,1.485E3,707.1E-3,-14.57E-3
492.7E-3,1.485E3,809.1E-3,-14.54E-3
492.7E-3,1.485E3,891.0E-3,-14.50E-3
492.8E-3,1.485E3,951.1E-3,-14.47E-3
492.8E-3,1.485E3,987.7E-3,-14.44E-3
492.8E-3,1.485E3,1.000,-14.40E-3
492.8E-3,1.485E3,987.7E-3,-14.37E-3
492.8E-3,1.485E3,951.0E-3,-14.34E-3
492.8E-3,1.485E3,891.0E-3,-14.30E-3
492.9E-3,1.485E3,809.0E-3,-14.27E-3
492.9E-3,1.485E3,707.1E-3,-14.23E-3
492.9E-3,1.485E3,587.7E-3,-14.20E-3
492.9E-3,1.485E3,453.9E-3,-14.17E-3
492.9E-3,1.485E3,308.9E-3,-14.13E-3
493.0E-3,1.485E3,156.4E-3,-14.10E-3
493.0E-3,1.485E3,-85.30E-6,-14.07E-3
493.0E-3,1.485E3,-156.5E-3,-14.03E-3
493.0E-3,1.485E3,-309.1E-3,-14.00E-3
493.0E-3,1.485E3,-454.1E-3,-13.96E-3
493.0E-3,1.485E3,-587.9E-3,-13.93E-3
493.1E-3,1.485E3,-707.2E-3,-13.90E-3
493.1E-3,1.485E3,-809.1E-3,-13.86E-3
493.1E-3,1.485E3,-891.1E-3,-13.83E-3
493.1E-3,1.485E3,-951.1E-3,-13.80E-3
493.1E-3,1.485E3,-987.7E-3,-13.76E-3
493.1E-3,1.485E3,-1.000,-13.73E-3
493.2E-3,1.485E3,-987.7E-3,-13.70E-3
493.2E-3,1.485E3,-951.0E-3,-13.66E-3
493.2E-3,1.485E3,-891.0E-3,-13.63E-3
493.2E-3,1.485E3,-809.0E-3,-13.59E-3
493.2E-3,1.485E3,-707.0E-3,-13.56E-3
493.2E-3,1.485E3,-587.7E-3,-13.53E-3
493.3E-3,1.485E3,-453.9E-3,-13.49E-3
493.3E-3,1.485E3,-308.9E-3,-13.46E-3
493.3E-3,1.485E3,-156.3E-3,-13.43E-3
493.3E-3,1.486E3,49.71E-6,-13.39E-3
493.3E-3,1.486E3,156.5E-3,-13.36E-3
493.3E-3,1.486E3,309.1E-3,-13.33E-3
493.4E-3,1.486E3,454.0E-3,-13.29E-3
493.4E-3,1.486E3,587.8E-3,-13.26E-3
493.4E-3,1.486E3,707.1E-3,-13.22E-3
493.4E-3,1.486E3,809.1E-3,-13.19E-3
493.4E-3,1.486E3,891.0E-3,-13.16E-3
493.4E-3,1.486E3,951.1E-3,-13.12E-3
493.5E-3,1.486E3,987.7E-3,-13.09E-3
493.5E-3,1.486E3,1.000,-13.06E-3
493.5E-3,1.486E3,987.7E-3,-13.02E-3
493.5E-3,1.486E3,951.0E-3,-12.99E-3
493.5E-3,1.486E3,891.0E-3,-12.96E-3
493.5E-3,1.486E3,809.0E-3,-12.92E-3
493.6E-3,1.486E3,707.1E-3,-12.89E-3
493.6E-3,1.486E3,587.7E-3,-12.86E-3
493.6E-3,1.486E3,453.9E-3,-12.82E-3
493.6E-3,1.486E3,308.9E-3,-12.79E-3
493.6E-3,1.486E3,156.4E-3,-12.75E-3
493.6E-3,1.486E3,-85.23E-6,-12.72E-3
493.7E-3,1.486E3,-156.5E-3,-12.69E-3
493.7E-3,1.486E3,-309.1E-3,-12.65E-3
493.7E-3,1.486E3,-454.1E-3,-12.62E-3
493.7E-3,1.486E3,-587.9E-3,-12.59E-3
493.7E-3,1.486E3,-707.2E-3,-12.55E-3
493.7E-3,1.486E3,-809.1E-3,-12.52E-3
493.8E-3,1.486E3,-891.1E-3,-12.49E-3
493.8E-3,1.486E3,-951.1E-3,-12.45E-3
493.8E-3,1.486E3,-987.7E-3,-12.42E-3
493.8E-3,1.486E3,-1.000,-12.38E-3
493.8E-3,1.486E3,-987.7E-3,-12.35E-3
493.8E-3,1.486E3,-951.0E-3,-12.32E-3
493.9E-3,1.486E3,-891.0E-3,-12.28E-3
493.9E-3,1.486E3,-809.0E-3,-12.25E-3
493.9E-3,1.486E3,-707.0E-3,-12.22E-3
493.9E-3,1.486E3,-587.7E-3,-12.18E-3
493.9E-3,1.486E3,-453.9E-3,-12.15E-3
493.9E-3,1.486E3,-308.9E-3,-12.12E-3
494.0E-3,1.486E3,-156.3E-3,-12.08E-3
494.0E-3,1.487E3,49.71E-6,-12.05E-3
494.0E-3,1.487E3,156.5E-3,-12.01E-3
494.0E-3,1.487E3,309.1E-3,-11.98E-3
494.0E-3,1.487E3,454.0E-3,-11.95E-3
494.0E-3,1.487E3,587.8E-3,-11.91E-3
494.1E-3,1.487E3,707.1E-3,-11.88E-3
494.1E-3,1.487E3,809.1E-3,-11.85E-3
494.1E-3,1.487E3,891.0E-3,-11.81E-3
494.1E-3,1.487E3,951.1E-3,-11.78E-3
494.1E-3,1.487E3,987.7E-3,-11.75E-3
494.1E-3,1.487E3,1.000,-11.71E-3
494.2E-3,1.487E3,987.7E-3,-11.68E-3
494.2E-3,1.487E3,951.0E-3,-11.65E-3
494.2E-3,1.487E3,891.0E-3,-11.61E-3
494.2E-3,1.487E3,809.0E-3,-11.58E-3
494.2E-3,1.487E3,707.1E-3,-11.54E-3
494.2E-3,1.487E3,587.7E-3,-11.51E-3
494.3E-3,1.487E3,453.9E-3,-11.48E-3
494.3E-3,1.487E3,308.9E-3,-11.44E-3
494.3E-3,1.487E3,156.4E-3,-11.41E-3
494.3E-3,1.487E3,-85.16E-6,-11.38E-3
494.3E-3,1.487E3,-156.5E-3,-11.34E-3
494.3E-3,1.487E3,-309.1E-3,-11.31E-3
494.4E-3,1.487E3,-454.1E-3,-11.28E-3
494.4E-3,1.487E3,-587.9E-3,-11.24E-3
494.4E-3,1.487E3,-707.2E-3,-11.21E-3
494.4E-3,1.487E3,-809.1E-3,-11.17E-3
494.4E-3,1.487E3,-891.1E-3,-11.14E-3
494.4E-3,1.487E3,-951.1E-3,-11.11E-3
494.5E-3,1.487E3,-987.7E-3,-11.07E-3
494.5E-3,1.487E3,-1.000,-11.04E-3
494.5E-3,1.487E3,-987.7E-3,-11.01E-3
494.5E-3,1.487E3,-951.0E-3,-10.97E-3
494.5E-3,1.487E3,-891.0E-3,-10.94E-3
494.5E-3,1.487E3,-809.0E-3,-10.91E-3
494.6E-3,1.487E3,-707.0E-3,-10.87E-3
494.6E-3,1.487E3,-587.7E-3,-10.84E-3
494.6E-3,1.487E3,-453.9E-3,-10.81E-3
494.6E-3,1.487E3,-308.9E-3,-10.77E-3
494.6E-3,1.487E3,-156.3E-3,-10.74E-3
494.6E-3,1.489E3,49.71E-6,-10.70E-3
494.7E-3,1.489E3,156.5E-3,-10.67E-3
494.7E-3,1.489E3,309.1E-3,-10.64E-3
494.7E-3,1.489E3,454.0E-3,-10.60E-3
494.7E-3,1.489E3,587.8E-3,-10.57E-3
494.7E-3,1.489E3,707.1E-3,-10.54E-3
494.7E-3,1.489E3,809.1E-3,-10.50E-3
494.8E-3,1.489E3,891.0E-3,-10.47E-3
494.8E-3,1.489E3,951.1E-3,-10.44E-3
494.8E-3,1.489E3,987.7E-3,-10.40E-3
494.8E-3,1.489E3,1.000,-10.37E-3
494.8E-3,1.489E3,987.7E-3,-10.34E-3
494.8E-3,1.489E3,951.0E-3,-10.30E-3
494.9E-3,1.489E3,891.0E-3,-10.27E-3
494.9E-3,1.489E3,809.0E-3,-10.23E-3
494.9E-3,1.489E3,707.1E-3,-10.20E-3
494.9E-3,1.489E3,587.7E-3,-10.17E-3
494.9E-3,1.489E3,453.9E-3,-10.13E-3
494.9E-3,1.489E3,308.9E-3,-10.10E-3
495.0E-3,1.489E3,156.4E-3,-10.07E-3
495.0E-3,1.489E3,-85.11E-6,-10.03E-3
495.0E-3,1.489E3,-156.5E-3,-10.00E-3
495.0E-3,1.489E3,-309.1E-3,-9.966E-3
495.0E-3,1.489E3,-454.1E-3,-9.933E-3
495.1E-3,1.489E3,-587.9E-3,-9.899E-3
495.1E-3,1.489E3,-707.2E-3,-9.866E-3
495.1E-3,1.489E3,-809.1E-3,-9.832E-3
495.1E-3,1.489E3,-891.1E-3,-9.799E-3
495.1E-3,1.489E3,-951.1E-3,-9.765E-3
495.1E-3,1.489E3,-987.7E-3,-9.732E-3
495.2E-3,1.489E3,-1.000,-9.698E-3
495.2E-3,1.489E3,-987.7E-3,-9.664E-3
495.2E-3,1.489E3,-951.0E-3,-9.631E-3
495.2E-3,1.489E3,-891.0E-3,-9.597E-3
495.2E-3,1.489E3,-809.0E-3,-9.564E-3
495.2E-3,1.489E3,-707.0E-3,-9.530E-3
495.3E-3,1.489E3,-587.7E-3,-9.497E-3
495.3E-3,1.489E3,-453.9E-3,-9.463E-3
495.3E-3,1.489E3,-308.9E-3,-9.430E-3
495.3E-3,1.489E3,-156.3E-3,-9.396E-3
495.3E-3,1.490E3,49.71E-6,-9.363E-3
495.3E-3,1.490E3,156.5E-3,-9.329E-3
495.4E-3,1.490E3,309.1E-3,-9.295E-3
495.4E-3,1.490E3,454.0E-3,-9.262E-3
495.4E-3,1.490E3,587.8E-3,-9.228E-3
495.4E-3,1.490E3,707.1E-3,-9.195E-3
495.4E-3,1.490E3,809.1E-3,-9.161E-3
495.4E-3,1.490E3,891.0E-3,-9.128E-3
495.5E-3,1.490E3,951.1E-3,-9.094E-3
495.5E-3,1.490E3,987.7E-3,-9.061E-3
495.5E-3,1.490E3,1.000,-9.027E-3
495.5E-3,1.490E3,987.7E-3,-8.994E-3
495.5E-3,1.490E3,951.0E-3,-8.960E-3
495.5E-3,1.490E3,891.0E-3,-8.927E-3
495.6E-3,1.490E3,809.0E-3,-8.893E-3
495.6E-3,1.490E3,707.1E-3,-8.859E-3
495.6E-3,1.490E3,587.7E-3,-8.826E-3
495.6E-3,1.490E3,453.9E-3,-8.792E-3
495.6E-3,1.490E3,308.9E-3,-8.759E-3
495.6E-3,1.490E3,156.4E-3,-8.725E-3
495.7E-3,1.490E3,-85.05E-6,-8.692E-3
495.7E-3,1.490E3,-156.5E-3,-8.658E-3
495.7E-3,1.490E3,-309.1E-3,-8.625E-3
495.7E-3,1.490E3,-454.1E-3,-8.591E-3
495.7E-3,1.490E3,-587.9E-3,-8.558E-3
495.7E-3,1.490E3,-707.2E-3,-8.524E-3
495.8E-3,1.490E3,-809.1E-3,-8.491E-3
495.8E-3,1.490E3,-891.1E-3,-8.457E-3
495.8E-3,1.490E3,-951.1E-3,-8.424E-3
495.8E-3,1.490E3,-987.7E-3,-8.390E-3
495.8E-3,1.490E3,-1.000,-8.357E-3
495.8E-3,1.490E3,-987.7E-3,-8.323E-3
495.9E-3,1.490E3,-951.0E-3,-8.290E-3
495.9E-3,1.490E3,-891.0E-3,-8.256E-3
495.9E-3,1.490E3,-809.0E-3,-8.223E-3
495.9E-3,1.490E3,-707.0E-3,-8.189E-3
495.9E-3,1.490E3,-587.7E-3,-8.155E-3
495.9E-3,1.490E3,-453.9E-3,-8.122E-3
496.0E-3,1.490E3,-308.9E-3,-8.088E-3
496.0E-3,1.490E3,-156.3E-3,-8.055E-3
496.0E-3,1.491E3,49.71E-6,-8.021E-3
496.0E-3,1.491E3,156.5E-3,-7.988E-3
496.0E-3,1.491E3,309.1E-3,-7.954E-3
496.0E-3,1.491E3,454.0E-3,-7.921E-3
496.1E-3,1.491E3,587.8E-3,-7.887E-3
496.1E-3,1.491E3,707.1E-3,-7.854E-3
496.1E-3,1.491E3,809.1E-3,-7.820E-3
496.1E-3,1.491E3,891.0E-3,-7.787E-3
496.1E-3,1.491E3,951.1E-3,-7.753E-3
496.1E-3,1.491E3,987.7E-3,-7.720E-3
496.2E-3,1.491E3,1.000,-7.686E-3
496.2E-3,1.491E3,987.7E-3,-7.653E-3
496.2E-3,1.491E3,951.0E-3,-7.619E-3
496.2E-3,1.491E3,891.0E-3,-7.586E-3
496.2E-3,1.491E3,809.0E-3,-7.552E-3
496.2E-3,1.491E3,707.1E-3,-7.519E-3
496.3E-3,1.491E3,587.7E-3,-7.485E-3
496.3E-3,1.491E3,453.9E-3,-7.452E-3
496.3E-3,1.491E3,308.9E-3,-7.418E-3
496.3E-3,1.491E3,156.4E-3,-7.385E-3
496.3E-3,1.491E3,-84.99E-6,-7.351E-3
496.3E-3,1.491E3,-156.5E-3,-7.318E-3
496.4E-3,1.491E3,-309.1E-3,-7.284E-3
496.4E-3,1.491E3,-454.1E-3,-7.251E-3
496.4E-3,1.491E3,-587.9E-3,-7.217E-3
496.4E-3,1.491E3,-707.2E-3,-7.184E-3
496.4E-3,1.491E3,-809.1E-3,-7.150E-3
496.4E-3,1.491E3,-891.1E-3,-7.117E-3
496.5E-3,1.491E3,-951.1E-3,-7.083E-3
496.5E-3,1.491E3,-987.7E-3,-7.050E-3
496.5E-3,1.491E3,-1.000,-7.016E-3
496.5E-3,1.491E3,-987.7E-3,-6.983E-3
496.5E-3,1.491E3,-951.0E-3,-6.949E-3
